market_code,ticker,company_name,refreshed_at,source
jp_nikkei225,7832,BANDAI NAMCO Holdings,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,7911,Toppan Holdings,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,7912,Dai Nippon Printing,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,7951,Yamaha,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,8005,Showa Shell Sekiyu,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,8015,Toyota Tsusho,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,8233,Takashimaya,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,8267,Aeon,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,8308,Resona Holdings,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,8309,Sumitomo Mitsui Trust,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,8316,Sumitomo Mitsui Financial,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,8591,ORIX,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,8601,Daiwa Securities,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,8604,Nomura Holdings,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,8630,Sompo Holdings,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,8725,MS&AD Insurance,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,8750,Dai-ichi Life Holdings,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,8795,T&D Holdings,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,8804,City Development,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,8830,SUMCO,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9001,Tobu Railway,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9005,Keio Corp,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9007,Odakyu Electric Railway,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9008,Keisei Electric Railway,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9009,Keihan Holdings,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9021,West Japan Railway,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9101,Mitsui O.S.K. Lines,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9104,Mitsui OSK Lines,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9107,Kawasaki Kisen,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9201,Japan Airlines,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9202,ANA Holdings,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9301,Mitsubishi Logistics,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9412,Skylark Holdings,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9531,Tokyo Gas,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9532,Osaka Gas,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9602,Toho,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9735,Secom,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9766,Konami Group,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9843,Nitori Holdings,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9962,MISUMI Group,2026-05-23T16:58:30.477501+00:00,import
jp_nikkei225,9983,Fast Retailing,2026-05-23T16:58:30.477501+00:00,import
